mode,load,0_densenet201-16,1_mobilenet_v3_small-32,2_squeezenet1_1-4
mps-uncap,0.8,145.94129085540771,31.45984649658206,15.935320854187015
mps-uncap,0.9,278.2513999938965,35.808482170104966,19.321064949035648
mps-uncap,1.0,3521.2467312812805,109.89806175231934,80.59537410736084
mps-uncap,0.5,45.4751062393189,13.353865146636995,7.076597213745114
mps-uncap,0.6,66.55483484268193,14.934093952178955,7.968456745147704
mps-uncap,0.7,92.53467082977302,19.30968523025514,9.910321235656722
mps-uncap,0.1,20.7707643508911,6.414792537689219,2.2796320915221973
mps-uncap,0.2,28.984618186950694,9.310207366943374,3.443479537963867
mps-uncap,0.3,32.21708059310916,12.761201858520508,4.746489524841309
mps-uncap,0.4,39.742059707641594,14.325554370880116,5.893697738647459
