mode,load,0_densenet201-16,1_mobilenet_v3_small-32,2_squeezenet1_1-4
mps-uncap,0.8,19.713401794433594,2.933025360107422,0.9219646453857422
mps-uncap,0.9,45.798301696777344,4.4471025466918945,2.1936893463134766
mps-uncap,1.0,2144.4917917251587,19.51456069946289,19.16027069091797
mps-uncap,0.5,0.04839897155761719,0.047206878662109375,0.043392181396484375
mps-uncap,0.6,0.40209293365478516,0.11563301086425781,0.19979476928710938
mps-uncap,0.7,5.210280418395996,1.0815858840942383,0.41961669921875
mps-uncap,0.1,0.058650970458984375,0.050187110900878906,0.04291534423828125
mps-uncap,0.2,0.06198883056640625,0.049591064453125,0.04553794860839844
mps-uncap,0.3,0.05888938903808594,0.04792213439941406,0.04458427429199219
mps-uncap,0.4,0.05841255187988281,0.04744529724121094,0.04100799560546875
