mode,load,0_densenet201-16,1_mobilenet_v3_small-32,2_squeezenet1_1-4
mps-uncap,0.8,178.56431007385254,61.675071716308594,24.77288246154785
mps-uncap,0.9,350.386381149292,55.63831329345703,35.6450080871582
mps-uncap,1.0,3656.3098430633545,148.512601852417,97.9769229888916
mps-uncap,0.5,74.68414306640625,28.250694274902344,13.132572174072266
mps-uncap,0.6,90.91448783874512,26.120901107788086,16.86573028564453
mps-uncap,0.7,140.75875282287598,38.52105140686035,19.624710083007812
mps-uncap,0.1,23.761272430419922,9.810686111450195,4.392385482788086
mps-uncap,0.2,37.02497482299805,14.830350875854492,7.319927215576172
mps-uncap,0.3,55.43184280395508,23.77176284790039,9.75346565246582
mps-uncap,0.4,58.59875679016113,29.71053123474121,12.958526611328125
