mode,load,0_densenet201-16,1_mobilenet_v3_small-32,2_squeezenet1_1-4
mps-uncap,0.8,24.88245964050293,5.961751937866211,2.8869867324829106
mps-uncap,0.9,25.421428680419922,5.744171142578125,3.052949905395508
mps-uncap,1.0,25.85744857788086,6.03940486907959,3.226041793823242
mps-uncap,0.5,22.043228149414062,6.073737144470216,2.7484893798828125
mps-uncap,0.6,23.03905487060547,5.760645866394043,2.771019935607911
mps-uncap,0.7,22.882366180419922,5.505800247192383,2.754688262939453
mps-uncap,0.1,29.65986728668213,6.664705276489258,2.8104782104492188
mps-uncap,0.2,28.374671936035156,6.864690780639648,2.831697463989258
mps-uncap,0.3,21.279239654541016,6.749558448791504,2.839231491088867
mps-uncap,0.4,21.68726921081543,6.442427635192871,2.7885913848876953
