mode,load,0_densenet201-16,1_mobilenet_v3_small-32,2_squeezenet1_1-4
mps-uncap,0.8,25.55777072906494,6.608352661132813,4.1590166091918945
mps-uncap,0.9,26.06757402420044,6.346225738525391,4.450321197509766
mps-uncap,1.0,26.369547843933105,6.390571594238281,4.629731178283691
mps-uncap,0.5,23.86088371276856,6.743640899658204,3.7647485733032218
mps-uncap,0.6,24.951720237731934,6.341011524200439,4.12037134170532
mps-uncap,0.7,24.048690795898438,6.657369136810303,4.2944669723510644
mps-uncap,0.1,32.49819278717041,7.184312343597413,3.1834101676940905
mps-uncap,0.2,32.35751390457153,7.286996841430665,3.4061670303344727
mps-uncap,0.3,28.013243675231944,7.151379585266114,3.75417709350586
mps-uncap,0.4,23.271265029907227,7.031633853912353,3.7612152099609357
