mode,load,0_densenet201-16,1_mobilenet_v3_small-32,2_squeezenet1_1-4
mps-uncap,0.8,111.30499839782716,19.21401023864746,8.335995674133303
mps-uncap,0.9,161.00492477416992,23.918771743774407,12.5978946685791
mps-uncap,1.0,3206.876516342163,68.95253658294678,55.40919303894043
mps-uncap,0.5,39.28909301757813,11.446452140808105,5.608081817626953
mps-uncap,0.6,49.87998008728027,11.513423919677734,6.039071083068848
mps-uncap,0.7,59.89024639129639,12.355017662048343,6.450080871582032
mps-uncap,0.1,30.481338500976562,7.220101356506348,2.9726028442382812
mps-uncap,0.2,32.29570388793945,10.354137420654299,4.010200500488281
mps-uncap,0.3,32.01713562011719,11.597275733947754,4.544544219970703
mps-uncap,0.4,35.41984558105469,12.209796905517576,4.959392547607423
