mode,load,0_densenet121-4,1_efficientnet_b5-2,2_resnet101-8
mps-uncap,0.8,2198.9640140533447,3803.6124110221863,314.1380500793457
mps-uncap,0.9,9578.49717617035,10503.983306884766,4145.038814544678
mps-uncap,1.0,14689.193572998047,17108.390052318573,10686.403450965881
mps-uncap,0.5,55.49180507659912,102.58137226104711,32.40957260131837
mps-uncap,0.6,85.57456016540527,145.58823823928836,49.52189445495602
mps-uncap,0.7,135.53088903427124,429.38299179077154,122.08937644958488
mps-uncap,0.1,21.563658714294494,24.630391597747803,21.23899221420286
mps-uncap,0.2,25.613353252410807,30.128574371337805,21.23105525970459
mps-uncap,0.3,28.58734130859375,32.808790206909165,20.35077095031738
mps-uncap,0.4,42.95137166976932,60.31805992126431,23.842029571533168
