mode,load,0_densenet121-4,1_efficientnet_b5-2,2_resnet101-8
mps-uncap,0.8,1589.7815227508545,1703.3902406692505,53.414106369018555
mps-uncap,0.9,5366.10221862793,4857.98192024231,2404.2141437530518
mps-uncap,1.0,7101.618766784668,8731.963515281677,5207.697153091431
mps-uncap,0.5,5.996227264404297,9.637832641601562,1.368880271911621
mps-uncap,0.6,11.488676071166992,22.396087646484375,5.501270294189453
mps-uncap,0.7,26.71945095062256,104.6597957611084,13.225555419921875
mps-uncap,0.1,0.03170967102050781,0.031948089599609375,0.030517578125
mps-uncap,0.2,0.0286102294921875,0.0286102294921875,0.025033950805664062
mps-uncap,0.3,0.027418136596679688,0.028133392333984375,0.02384185791015625
mps-uncap,0.4,2.1709203720092773,2.717733383178711,0.024318695068359375
