mode,load,0_resnet101-32,1_squeezenet1_1-32,2_vgg16-32
mps-uncap,0.8,0.060558319091796875,0.05543231964111328,15.057563781738281
mps-uncap,0.9,54.02708053588867,13.72218132019043,36.08894348144531
mps-uncap,1.0,494.33231353759766,509.6808671951294,420.51148414611816
mps-uncap,0.5,0.05745887756347656,0.050067901611328125,0.06532669067382812
mps-uncap,0.6,0.062465667724609375,0.05078315734863281,0.07414817810058594
mps-uncap,0.7,0.06222724914550781,0.049591064453125,5.860090255737305
mps-uncap,0.1,0.062346458435058594,0.06175041198730469,0.06651878356933594
mps-uncap,0.2,0.06270408630371094,0.05888938903808594,0.06842613220214844
mps-uncap,0.3,0.062465667724609375,0.05602836608886719,0.05733966827392578
mps-uncap,0.4,0.0629425048828125,0.05340576171875,0.064849853515625
