mode,load,0_resnet101-32,1_squeezenet1_1-32,2_vgg16-32
mps-uncap,0.8,380.27095794677734,165.84300994873047,262.7873420715332
mps-uncap,0.9,753.732442855835,327.47483253479004,324.023962020874
mps-uncap,1.0,1923.7241744995117,1503.0772686004639,1061.173915863037
mps-uncap,0.5,152.601957321167,60.78052520751953,376.96027755737305
mps-uncap,0.6,212.18347549438477,84.48100090026855,125.24223327636719
mps-uncap,0.7,252.3505687713623,129.99916076660156,184.87000465393066
mps-uncap,0.1,38.18869590759277,25.834083557128906,37.89639472961426
mps-uncap,0.2,81.44974708557129,25.699377059936523,56.25796318054199
mps-uncap,0.3,81.30168914794922,49.552202224731445,63.89737129211426
mps-uncap,0.4,163.94281387329102,52.247047424316406,87.09502220153809
