mode,load,0_resnet101-32,1_squeezenet1_1-32,2_vgg16-32
mps-uncap,0.8,94.1739559173584,23.97911548614502,24.027061462402344
mps-uncap,0.9,97.2264289855957,26.298904418945312,25.76146125793457
mps-uncap,1.0,98.1987714767456,27.037000656127933,26.54595375061035
mps-uncap,0.5,58.53922367095948,19.143056869506836,22.193050384521488
mps-uncap,0.6,80.65574169158938,20.552825927734375,22.987842559814453
mps-uncap,0.7,88.19212913513185,22.66068458557129,23.53382110595703
mps-uncap,0.1,27.582287788391124,3.66930961608887,17.822742462158203
mps-uncap,0.2,36.095380783081055,11.093950271606444,19.56930160522461
mps-uncap,0.3,38.06955814361576,15.381598472595215,20.31722068786621
mps-uncap,0.4,56.86635971069339,18.309164047241214,21.731948852539062
