mode,load,0_resnet101-32,1_squeezenet1_1-32,2_vgg16-32
mps-uncap,0.8,17.926454544067383,3.504514694213867,17.455101013183594
mps-uncap,0.9,18.08905601501465,3.534078598022461,17.464637756347656
mps-uncap,1.0,18.686294555664062,3.6001205444335938,17.682552337646484
mps-uncap,0.5,17.90332794189453,3.5049915313720703,17.355680465698242
mps-uncap,0.6,17.981290817260742,3.520488739013672,17.360925674438477
mps-uncap,0.7,17.96412467956543,3.531932830810547,17.3795223236084
mps-uncap,0.1,17.880916595458984,3.5278797149658203,17.323970794677734
mps-uncap,0.2,17.880678176879883,3.508329391479492,17.270565032958984
mps-uncap,0.3,17.888545989990234,3.505229949951172,17.3187255859375
mps-uncap,0.4,17.95673370361328,3.4999847412109375,17.333507537841797
