mode,load,0_resnet101-32,1_squeezenet1_1-32,2_vgg16-32
mps-uncap,0.8,0.012636184692382812,0.010013580322265625,0.0133514404296875
mps-uncap,0.9,0.016450881958007812,0.010728836059570312,0.013589859008789062
mps-uncap,1.0,0.022172927856445312,0.011920928955078125,0.01621246337890625
mps-uncap,0.5,0.015735626220703125,0.011444091796875,0.012636184692382812
mps-uncap,0.6,0.0133514404296875,0.011205673217773438,0.01239776611328125
mps-uncap,0.7,0.01430511474609375,0.011682510375976562,0.012159347534179688
mps-uncap,0.1,0.025510787963867188,0.020503997802734375,0.02193450927734375
mps-uncap,0.2,0.0209808349609375,0.01430511474609375,0.013589859008789062
mps-uncap,0.3,0.015974044799804688,0.012159347534179688,0.014066696166992188
mps-uncap,0.4,0.0171661376953125,0.012159347534179688,0.012159347534179688
