mode,load,0_efficientnet_b6-8,1_efficientnet_b6-8
mig,0.1,30.891942977905273,29.737544059753418
mig,0.2,22.531127929687518,23.007583618164062
mig,0.3,20.716428756713867,22.93574810028076
mig,0.4,20.00706195831299,22.97787666320801
mig,0.5,20.018863677978516,23.012638092041016
mig,0.6,19.367051124572754,23.01769256591797
mig,0.7,19.13466453552246,22.982358932495117
mig,0.8,19.05059814453125,23.067259788513184
mig,0.9,19.185376167297363,23.18878173828125
mig,1.0,19.304919242858887,23.39954376220703
