mode,load,0_efficientnet_b6-8,1_efficientnet_b6-8
mig,0.1,18.43404769897461,22.368907928466797
mig,0.2,18.424510955810547,22.37224578857422
mig,0.3,18.412113189697266,22.385358810424805
mig,0.4,18.41878890991211,22.387981414794922
mig,0.5,18.41878890991211,22.378206253051758
mig,0.6,18.423080444335938,22.345304489135742
mig,0.7,18.425464630126953,22.34935760498047
mig,0.8,18.435955047607422,22.3543643951416
mig,0.9,18.454313278198242,22.369861602783203
mig,1.0,18.462657928466797,22.42136001586914
