mode,load,0_mobilenet_v2-8,1_resnet18-32,2_vgg11-8
mps-uncap,0.8,10.718107223510742,11.747360229492188,6.679105758666992
mps-uncap,0.9,11.274099349975586,12.012696266174316,6.795072555541993
mps-uncap,1.0,12.298393249511719,11.453628540039062,6.855297088623047
mps-uncap,0.5,9.186863899230957,10.82456111907959,6.111240386962891
mps-uncap,0.6,9.363508224487305,11.190533638000488,6.30342960357666
mps-uncap,0.7,10.143756866455078,11.527395248413086,6.519675254821777
mps-uncap,0.1,9.7517728805542,9.866642951965334,5.704641342163086
mps-uncap,0.2,9.657454490661621,9.799814224243164,5.175590515136719
mps-uncap,0.3,9.730935096740723,10.71007251739502,5.565190315246583
mps-uncap,0.4,9.789347648620605,10.325908660888672,5.869150161743164
