mode,load,0_mobilenet_v2-8,1_resnet18-32,2_vgg11-8
mps-uncap,0.8,71.50936126708984,148.9577293395996,121.75536155700684
mps-uncap,0.9,203.99737358093262,642.9076194763184,348.966121673584
mps-uncap,1.0,4707.010746002197,3515.4173374176025,7010.282039642334
mps-uncap,0.5,35.181522369384766,49.33023452758789,29.20246124267578
mps-uncap,0.6,38.251638412475586,70.17207145690918,37.13846206665039
mps-uncap,0.7,78.06730270385742,92.36526489257812,75.72054862976074
mps-uncap,0.1,19.01412010192871,19.135713577270508,16.97540283203125
mps-uncap,0.2,26.789426803588867,29.35624122619629,17.226457595825195
mps-uncap,0.3,27.419090270996094,22.9494571685791,19.179344177246094
mps-uncap,0.4,35.77160835266113,34.440040588378906,24.188518524169922
