mode,load,0_mobilenet_v2-8,1_resnet18-32,2_vgg11-8
mps-uncap,0.8,18.733501434326172,44.09289360046387,31.421709060668963
mps-uncap,0.9,95.18933296203613,311.9890213012701,186.24739646911624
mps-uncap,1.0,4049.2687702178955,2922.788619995117,5921.1225271224985
mps-uncap,0.5,6.637930870056152,8.159995079040527,6.038951873779298
mps-uncap,0.6,6.888628005981445,12.886881828308105,8.960843086242676
mps-uncap,0.7,11.366844177246094,20.494437217712406,14.425277709960938
mps-uncap,0.1,0.04837512969970704,0.04730224609375002,0.04839897155761719
mps-uncap,0.2,4.251670837402344,2.386999130249033,1.8801689147949219
mps-uncap,0.3,6.267309188842773,3.522562980651858,3.158116340637207
mps-uncap,0.4,8.087396621704102,6.350851058959958,4.4927358627319425
