mode,load,0_mobilenet_v2-8,1_resnet18-32,2_vgg11-8
mps-uncap,0.8,15.121698379516602,18.23592185974121,13.134956359863281
mps-uncap,0.9,14.687299728393555,15.178918838500977,9.290218353271484
mps-uncap,1.0,21.976709365844727,25.97212791442871,16.749143600463867
mps-uncap,0.5,16.111373901367188,16.360044479370117,12.83574104309082
mps-uncap,0.6,13.8702392578125,16.098499298095703,10.89620590209961
mps-uncap,0.7,14.303922653198242,16.052722930908203,14.370918273925781
mps-uncap,0.1,12.563228607177734,16.38054847717285,11.394023895263672
mps-uncap,0.2,14.171361923217773,14.839410781860352,10.594844818115234
mps-uncap,0.3,13.364315032958984,15.695333480834961,11.030197143554688
mps-uncap,0.4,14.722585678100586,15.011787414550781,11.157512664794922
