mode,load,0_mobilenet_v2-8,1_resnet18-32,2_vgg11-8
mps-uncap,0.8,4.0187835693359375,4.511356353759766,3.4902095794677734
mps-uncap,0.9,4.046916961669922,4.899024963378906,3.589630126953125
mps-uncap,1.0,5.443096160888672,8.237600326538086,3.6704540252685547
mps-uncap,0.5,3.9811134338378906,4.408121109008789,3.4477710723876953
mps-uncap,0.6,3.998279571533203,4.467487335205078,3.4537315368652344
mps-uncap,0.7,4.014015197753906,4.435300827026367,3.445148468017578
mps-uncap,0.1,5.095720291137695,4.71949577331543,3.531217575073242
mps-uncap,0.2,4.9648284912109375,4.431009292602539,3.499269485473633
mps-uncap,0.3,4.1713714599609375,4.49681282043457,3.470182418823242
mps-uncap,0.4,4.017829895019531,4.5146942138671875,3.50189208984375
