mode,load,0_efficientnet_b5-32,1_efficientnet_b6-2,2_mobilenet_v2-32,3_resnet152-32
mps-uncap,1.0,0.0059604644775390625,0.005245208740234375,0.000476837158203125,0.000476837158203125
