mode,load,0_resnet18-32,1_resnet34-16,2_squeezenet1_0-2
mps-uncap,0.8,4.147052764892578,3.602743148803711,1.0006427764892578
mps-uncap,0.9,4.156351089477539,3.6618709564208984,0.9930133819580078
mps-uncap,1.0,4.163503646850586,3.6215782165527344,1.0006427764892578
mps-uncap,0.5,4.148960113525391,3.6017894744873047,1.0318756103515625
mps-uncap,0.6,4.135847091674805,3.5982131958007812,1.0221004486083984
mps-uncap,0.7,4.133701324462891,3.6001205444335938,1.0085105895996094
mps-uncap,0.1,4.143238067626953,3.606081008911133,1.0340213775634766
mps-uncap,0.2,4.14276123046875,3.598928451538086,1.0113716125488281
mps-uncap,0.3,4.141569137573242,3.6096572875976562,1.008749008178711
mps-uncap,0.4,4.143476486206055,3.604888916015625,0.9846687316894531
