mode,load,0_mobilenet_v2-16,1_mobilenet_v2-16,2_mobilenet_v2-16,3_mobilenet_v2-16
mig,0.1,0.9212970733642583,1.096773147583014,0.07274150848388672,0.07796287536621094
mig,0.2,4.841327667236328,5.331516265869141,5.605173110961917,10.619163513183594
mig,0.3,6.809711456298828,7.276725769042965,7.896661758422848,13.906359672546387
mig,0.4,8.677244186401367,8.672261238098145,9.729528427124022,20.309853553771976
mig,0.5,12.811946868896486,12.409853935241705,12.838649749755861,30.016183853149414
mig,0.6,17.281675338745117,18.486738204956055,18.199443817138672,41.74952507019044
mig,0.7,26.11112594604493,26.21281147003174,26.192212104797377,56.87134265899658
mig,0.8,42.67163276672366,45.48873901367188,38.63430023193357,103.07192802429205
mig,0.9,94.12388801574708,83.02948474884036,90.4796600341797,159.64853763580334
mig,1.0,1163.1332397460938,475.60582160949724,757.0195198059082,1077.904462814331
