mode,load,0_mobilenet_v2-16,1_mobilenet_v2-16,2_mobilenet_v2-16,3_mobilenet_v2-16
mig,0.1,0.057697296142578125,0.05710124969482422,0.056743621826171875,0.06127357482910156
mig,0.2,0.05030632019042969,0.051975250244140625,0.05340576171875,0.059604644775390625
mig,0.3,0.04863739013671875,0.05030632019042969,0.05125999450683594,0.054955482482910156
mig,0.4,0.04649162292480469,0.047206878662109375,0.04792213439941406,0.06031990051269531
mig,0.5,0.056743621826171875,0.051856040954589844,0.055789947509765625,0.5214214324951172
mig,0.6,3.1642913818359375,3.5924911499023438,3.313302993774414,6.162762641906738
mig,0.7,6.342649459838867,5.844593048095703,6.49261474609375,12.563467025756836
mig,0.8,10.618090629577637,10.571479797363281,10.009765625,23.99587631225586
mig,0.9,28.522253036499023,28.255701065063477,27.10580825805664,35.90655326843262
mig,1.0,743.7009811401367,124.49455261230469,295.50957679748535,710.1802825927734
