mode,load,0_mobilenet_v2-16,1_mobilenet_v2-16,2_mobilenet_v2-16,3_mobilenet_v2-16
mig,0.1,8.822441101074219,8.918523788452148,8.93099308013916,17.301321029663086
mig,0.2,8.79979133605957,8.897542953491211,8.908796310424805,17.281770706176758
mig,0.3,8.79669189453125,8.888673782348633,8.900880813598633,17.28343963623047
mig,0.4,8.786201477050781,8.87918472290039,8.884334564208984,17.270565032958984
mig,0.5,8.77523422241211,8.872270584106445,8.880138397216797,17.273306846618652
mig,0.6,8.786249160766602,8.875250816345215,8.889555931091309,17.309188842773438
mig,0.7,8.820533752441406,8.94153118133545,8.919000625610352,17.342114448547363
mig,0.8,8.846068382263184,8.93692970275879,8.925819396972656,17.370247840881348
mig,0.9,8.880233764648438,8.982610702514648,8.989524841308594,17.372918128967285
mig,1.0,8.89425277709961,9.023189544677734,9.026670455932617,17.400169372558594
