mode,load,0_mobilenet_v2-16,1_mobilenet_v2-16,2_mobilenet_v2-16,3_mobilenet_v2-16
mig,0.1,11.906147003173828,21.78502082824707,9.986639022827148,32.98139572143555
mig,0.2,20.330429077148438,18.867015838623047,24.524450302124023,30.65037727355957
mig,0.3,23.163795471191406,28.187990188598633,40.323495864868164,49.613237380981445
mig,0.4,50.10676383972168,35.76302528381348,44.64077949523926,86.71927452087402
mig,0.5,43.91598701477051,50.182342529296875,72.6926326751709,107.80858993530273
mig,0.6,59.41367149353027,65.07635116577148,88.04154396057129,134.3681812286377
mig,0.7,87.71753311157227,107.11884498596191,78.0477523803711,151.27038955688477
mig,0.8,114.14122581481934,144.00100708007812,114.26353454589844,219.05088424682617
mig,0.9,258.18586349487305,186.49983406066895,232.96570777893066,521.3074684143066
mig,1.0,1401.5159606933594,718.7731266021729,924.6947765350342,1388.2007598876953
