mode,load,0_mobilenet_v2-16,1_mobilenet_v2-16,2_mobilenet_v2-16,3_mobilenet_v2-16
mig,0.1,9.006147384643556,9.095001220703125,9.079322814941406,17.548739910125732
mig,0.2,9.019184112548826,9.123992919921875,9.145407676696777,17.529916763305664
mig,0.3,9.071779251098633,9.149870872497559,9.149742126464842,17.55235195159912
mig,0.4,9.05919075012207,9.154770374298096,9.16696548461914,17.542712688446045
mig,0.5,9.058952331542969,9.152429103851318,9.14926528930664,17.547154426574707
mig,0.6,9.055919647216797,9.143352508544922,9.153282642364502,17.539784908294678
mig,0.7,9.079990386962892,9.185552597045898,9.1852331161499,17.542150020599365
mig,0.8,9.07566785812378,9.167346954345703,9.17001724243164,17.546141147613525
mig,0.9,9.116172790527344,9.23917293548584,9.22868251800537,17.54878282546997
mig,1.0,9.126443862915037,9.25222396850586,9.268379211425781,17.546396255493164
