mode,load,0_mobilenet_v2-16,1_mobilenet_v2-16,2_mobilenet_v2-16,3_mobilenet_v2-16
mig,0.1,9.696722030639659,9.974718093872072,9.100985527038574,17.59934425354004
mig,0.2,13.580322265625,14.187097549438477,14.435386657714846,27.809858322143555
mig,0.3,15.547513961791992,16.065835952758786,16.71481132507324,31.099796295166016
mig,0.4,17.485857009887695,17.475414276123047,18.54434013366699,37.490200996398926
mig,0.5,21.52721881866455,21.212792396545417,21.636819839477543,47.21724987030029
mig,0.6,26.0040283203125,27.300119400024414,27.031779289245605,58.931994438171394
mig,0.7,34.83400344848635,35.040855407714844,34.99777317047121,74.14462566375737
mig,0.8,51.436185836792,54.27336692810059,47.440767288207994,120.2445268630982
mig,0.9,102.86850929260257,91.83955192565918,99.28994178771974,176.82957649230968
mig,1.0,1171.903944015503,484.4826698303223,765.8329963684082,1095.0895309448242
