mode,load,0_mobilenet_v2-16,1_mobilenet_v2-16,2_mobilenet_v2-16,3_mobilenet_v2-16
mig,0.1,8.850336074829102,8.94463062286377,8.953571319580078,17.331600189208984
mig,0.2,8.828401565551758,8.927583694458008,8.941411972045898,17.320871353149414
mig,0.3,8.826255798339844,8.921384811401367,8.934736251831055,17.321467399597168
mig,0.4,8.823394775390625,8.919715881347656,8.927345275878906,17.33088493347168
mig,0.5,9.044647216796875,9.029030799865723,9.064674377441406,17.70806312561035
mig,0.6,11.885881423950195,12.417078018188477,12.136220932006836,23.37360382080078
mig,0.7,15.079021453857422,14.655113220214844,15.299558639526367,29.777169227600098
mig,0.8,19.38807964324951,19.435882568359375,18.831968307495117,41.26417636871338
mig,0.9,37.22786903381348,37.076711654663086,35.987138748168945,53.124070167541504
mig,1.0,752.4516582489014,133.29052925109863,304.3098449707031,727.3495197296143
