mode,load,0_mobilenet_v2-16,1_mobilenet_v2-16,2_mobilenet_v2-16,3_mobilenet_v2-16
mig,0.1,8.782625198364258,8.878350257873535,8.89134407043457,17.262578010559082
mig,0.2,8.762598037719727,8.858919143676758,8.870124816894531,17.237424850463867
mig,0.3,8.753299713134766,8.844852447509766,8.853435516357422,17.221570014953613
mig,0.4,8.732318878173828,8.825063705444336,8.830070495605469,17.203807830810547
mig,0.5,8.717536926269531,8.81338119506836,8.820295333862305,17.20297336578369
mig,0.6,8.712053298950195,8.80575180053711,8.816242218017578,17.193078994750977
mig,0.7,8.713483810424805,8.803844451904297,8.807659149169922,17.191171646118164
mig,0.8,8.710622787475586,8.801698684692383,8.807897567749023,17.192840576171875
mig,0.9,8.709430694580078,8.797168731689453,8.805990219116211,17.18735694885254
mig,1.0,8.70823860168457,8.795499801635742,8.80289077758789,17.19045639038086
