mode,load,0_efficientnet_b5-16,1_efficientnet_b5-16
mig,0.1,59.79333620322723,58.13274212978965
mig,0.2,126.01039932515884,117.21835802790551
mig,0.3,156.40954772575424,164.96976064061408
mig,0.4,237.73153340892134,232.03543896636555
mig,0.5,288.5564857783945,291.5867329171835
mig,0.6,349.7499598164103,345.2602046291459
mig,0.7,428.4508930919877,396.9462000431884
mig,0.8,480.767925953639,469.1967840877122
mig,0.9,543.4292998649465,477.3048782111627
mig,1.0,559.1047280408324,475.8027406216956
