mode,load,0_efficientnet_b5-16,1_efficientnet_b5-16
mig,0.1,0.05803108215332033,5.950164794921876
mig,0.2,20.082545280456547,23.287534713745117
mig,0.3,21.905183792114258,28.741121292114258
mig,0.4,26.806282997131348,42.370796203613324
mig,0.5,42.15784072875978,59.55839157104492
mig,0.6,67.23952293395998,104.18512821197513
mig,0.7,120.17202377319337,217.41080284118658
mig,0.8,152.49853134155282,1188.6206388473508
mig,0.9,758.5821151733398,6486.570882797242
mig,1.0,3477.332353591919,9354.518628120422
