mode,load,0_efficientnet_b5-16,1_efficientnet_b5-16
mig,0.1,26.04231357574463,32.36556053161622
mig,0.2,49.0238356590271,52.427096366882296
mig,0.3,49.0728378295899,78.10816764831546
mig,0.4,56.490564346313484,102.18965768814081
mig,0.5,82.39801883697497,137.72723674774204
mig,0.6,145.48904418945318,205.7599544525146
mig,0.7,203.2639527320861,485.5440235137938
mig,0.8,278.58865261077875,1556.3994312286375
mig,0.9,887.0204925537106,6893.2875418663025
mig,1.0,3950.3139877319336,10936.172444820404
