mode,load,0_densenet169-16,1_efficientnet_b6-2,2_vgg13-16
mps-uncap,0.8,294.53492164611816,173.28333854675293,83.86921882629395
mps-uncap,0.9,298.48718643188477,254.50921058654785,150.27523040771484
mps-uncap,1.0,653.4423828125,1352.4937629699707,509.4256401062012
mps-uncap,0.5,49.87359046936035,49.72052574157715,36.76557540893555
mps-uncap,0.6,89.81704711914062,61.00797653198242,55.112361907958984
mps-uncap,0.7,147.4909782409668,69.00310516357422,91.38369560241699
mps-uncap,0.1,12.782812118530273,27.197837829589844,11.260271072387695
mps-uncap,0.2,30.43365478515625,23.70285987854004,13.608217239379883
mps-uncap,0.3,39.89076614379883,38.977861404418945,29.102802276611328
mps-uncap,0.4,38.78188133239746,28.316259384155273,26.252031326293945
