mode,load,0_densenet169-16,1_efficientnet_b6-2,2_vgg13-16
mps-uncap,0.8,213.9110422134402,100.85010528564452,61.63027763366699
mps-uncap,0.9,232.13856220245367,165.07699966430638,97.5644350051878
mps-uncap,1.0,524.4888687133789,1281.0101032257073,464.6547842025755
mps-uncap,0.5,39.80370521545411,30.027420520782446,19.016523361206094
mps-uncap,0.6,67.96914577484121,49.7428321838379,30.61241149902342
mps-uncap,0.7,92.72058248519897,51.61696672439575,47.16362953186032
mps-uncap,0.1,10.522325038909905,21.508443355560285,7.591123580932612
mps-uncap,0.2,19.454612731933594,17.221233844757112,7.852683067321777
mps-uncap,0.3,23.358182907104496,25.65704345703123,15.05580902099611
mps-uncap,0.4,29.86776113510126,23.822078704834027,14.492225646972663
