mode,load,0_densenet169-16,1_efficientnet_b6-2,2_vgg13-16
mps-uncap,0.8,31.93068504333496,25.533676147460938,8.47017765045166
mps-uncap,0.9,54.689884185791016,39.17694091796875,8.810043334960938
mps-uncap,1.0,62.422752380371094,57.831764221191406,9.215712547302246
mps-uncap,0.5,20.368099212646484,18.338680267333984,7.866859436035156
mps-uncap,0.6,21.161794662475586,18.747568130493164,7.971286773681641
mps-uncap,0.7,26.08036994934082,19.797682762145996,8.13746452331543
mps-uncap,0.1,23.879408836364746,23.58078956604004,7.852077484130859
mps-uncap,0.2,23.409366607666016,23.816466331481934,7.833719253540039
mps-uncap,0.3,23.052692413330078,21.032333374023438,7.828950881958008
mps-uncap,0.4,19.233345985412598,20.71857452392578,7.848262786865234
