mode,load,0_densenet169-16,1_efficientnet_b6-2,2_vgg13-16
mps-uncap,0.8,111.76891326904298,83.00514221191406,40.638303756713874
mps-uncap,0.9,171.66724205017098,123.74391555786134,62.10029125213623
mps-uncap,1.0,333.1826210021972,1011.5206241607666,308.6843013763427
mps-uncap,0.5,44.761466979980476,34.02533531188965,16.94509983062744
mps-uncap,0.6,59.96828079223633,43.95861625671387,22.126340866088867
mps-uncap,0.7,70.12205123901367,52.85477638244629,29.488801956176758
mps-uncap,0.1,28.09882164001465,27.478814125061035,8.598804473876953
mps-uncap,0.2,28.23262214660645,28.527164459228516,10.995721817016602
mps-uncap,0.3,33.48736763000489,30.989599227905273,14.017009735107422
mps-uncap,0.4,35.036277770996094,33.474278450012214,15.054368972778319
