mode,load,0_efficientnet_b5-16,1_resnet34-32,2_vgg19-16
mps-uncap,0.8,0.013589859008789062,0.011444091796875,0.011205673217773438
mps-uncap,0.9,0.011920928955078125,0.011444091796875,0.011444091796875
mps-uncap,1.0,0.020503997802734375,0.013589859008789062,0.0133514404296875
mps-uncap,0.5,0.014543533325195312,0.01239776611328125,0.011444091796875
mps-uncap,0.6,0.01430511474609375,0.012159347534179688,0.009775161743164062
mps-uncap,0.7,0.014066696166992188,0.01049041748046875,0.010251998901367188
mps-uncap,0.1,0.03647804260253906,0.025272369384765625,0.012636184692382812
mps-uncap,0.2,0.022411346435546875,0.012159347534179688,0.011920928955078125
mps-uncap,0.3,0.013589859008789062,0.01239776611328125,0.012159347534179688
mps-uncap,0.4,0.014066696166992188,0.011444091796875,0.011920928955078125
