mode,load,0_efficientnet_b5-16,1_resnet34-32,2_vgg19-16
mps-uncap,0.8,15.210390090942383,6.198883056640625,10.707378387451172
mps-uncap,0.9,15.228748321533203,6.225824356079102,10.776281356811523
mps-uncap,1.0,15.445232391357422,6.327629089355469,11.049032211303711
mps-uncap,0.5,15.096902847290039,6.216526031494141,10.668516159057617
mps-uncap,0.6,15.044689178466797,6.215333938598633,10.669708251953125
mps-uncap,0.7,15.192031860351562,6.222724914550781,10.693073272705078
mps-uncap,0.1,15.119075775146484,6.209611892700195,10.679006576538086
mps-uncap,0.2,15.123605728149414,6.194829940795898,10.66732406616211
mps-uncap,0.3,15.028715133666992,6.225347518920898,10.63680648803711
mps-uncap,0.4,15.096187591552734,6.229400634765625,10.693550109863281
