mode,load,0_efficientnet_b6-32,1_resnet18-4,2_vgg13-16
mps-uncap,0.8,68.24088096618652,7.010936737060547,9.502649307250977
mps-uncap,0.9,89.99454975128174,8.920431137084961,10.204792022705078
mps-uncap,1.0,105.15236854553223,13.323307037353516,11.053681373596191
mps-uncap,0.5,50.79066753387451,3.0951499938964844,7.971525192260742
mps-uncap,0.6,55.76038360595703,3.8137435913085938,8.064508438110352
mps-uncap,0.7,60.50717830657959,5.330801010131836,8.255362510681152
mps-uncap,0.1,35.860300064086914,3.044605255126953,7.821559906005859
mps-uncap,0.2,41.48721694946289,3.099679946899414,7.822275161743164
mps-uncap,0.3,42.70279407501221,3.1278133392333984,7.8296661376953125
mps-uncap,0.4,47.93679714202881,3.2112598419189453,7.8563690185546875
