mode,load,0_resnet50-16,1_densenet201-8,2_squeezenet1_0-8
mps-uncap,1.0,10.989904403686523,29.439687728881836,3.385782241821289
mig,1.0,13.982772827148438,24.272680282592773,5.093097686767578
