mode,load,0_resnet50-16,1_densenet201-8,2_squeezenet1_0-8
mps-uncap,1.0,23.424386978149414,44.472455978393555,14.168262481689453
mig,1.0,27.64153480529785,37.34016418457031,19.533395767211914
