mode,load,0_resnet50-16,1_densenet201-8,2_squeezenet1_0-8
mps-uncap,1.0,12.044906616210938,34.44027900695801,4.7607421875
mig,1.0,14.373064041137695,24.82318878173828,5.278825759887695
