mode,load,0_resnet50-16,1_densenet201-8,2_squeezenet1_0-8
mps-uncap,1.0,23.424148559570312,44.47221755981445,14.168024063110352
mig,1.0,27.64129638671875,37.34016418457031,19.533157348632812
