mode,load,0_resnet50-16,1_densenet201-8,2_squeezenet1_0-8
mps-uncap,1.0,12.861967086791992,35.23225784301758,6.0860633850097665
mig,1.0,14.806365966796875,25.194644927978516,5.5672407150268555
