mode,load,0_resnet34-16,1_resnet34-16
mig,0.1,11.76905632019043,15.840768814086914
mig,0.2,189.7284984588623,217.1316146850586
mig,0.3,23.493289947509766,35.47048568725586
mig,0.4,30.032634735107422,36.084651947021484
mig,0.5,31.50010108947754,45.410871505737305
mig,0.6,52.48904228210449,50.8580207824707
mig,0.7,59.82017517089844,74.2347240447998
mig,0.8,74.45716857910156,149.68442916870117
mig,0.9,111.24753952026367,183.5343837738037
mig,1.0,597.1622467041016,662.3711585998535
