mode,load,0_densenet169-32,1_resnet101-4,2_vgg13-32
mps-uncap,0.8,123.08886051177979,54.83288764953613,21.383094787597656
mps-uncap,0.9,124.86906051635742,56.301665306091316,21.840667724609375
mps-uncap,1.0,126.56784057617188,58.437275886535645,22.59526252746582
mps-uncap,0.5,89.43684101104738,34.25872325897217,20.076465606689453
mps-uncap,0.6,99.55577850341797,47.063779830932624,20.649385452270508
mps-uncap,0.7,121.04654312133789,51.10335350036621,21.166563034057617
mps-uncap,0.1,43.13325881958008,22.585630416870117,25.427770614624023
mps-uncap,0.2,41.81504249572754,27.55179405212402,19.89297866821289
mps-uncap,0.3,55.61089515686035,27.072548866271973,19.764089584350586
mps-uncap,0.4,61.96253299713136,27.408695220947266,19.803404808044434
