mode,load,0_densenet169-32,1_resnet101-4,2_vgg13-32
mps-uncap,0.8,217.86182163002815,53.004657127249395,1356.0118302785584
mps-uncap,0.9,223.52844654429688,59.93483316592675,1555.7037184173325
mps-uncap,1.0,264.0203454711229,68.73098621439212,1579.0594755752095
mps-uncap,0.5,120.86056073566009,37.084673994330025,873.2396034494324
mps-uncap,0.6,166.1703870392214,36.47809093020453,1034.0357208243595
mps-uncap,0.7,182.77776043244654,48.445216717488755,1226.7443515632647
mps-uncap,0.1,20.884871442158474,6.726190360490282,171.26132627169775
mps-uncap,0.2,51.4125509081591,13.63902407675233,373.2880904428561
mps-uncap,0.3,88.21596707346177,20.334635788773227,533.1677514643986
mps-uncap,0.4,99.01256535698195,28.52706682515616,714.1468883973624
