mode,load,0_densenet169-32,1_resnet101-4,2_vgg13-32
mps-uncap,0.8,501.4832019805908,248.704195022583,315.29927253723145
mps-uncap,0.9,1153.9990901947021,361.93060874938965,601.3624668121338
mps-uncap,1.0,3847.0113277435303,476.1786460876465,6459.474802017212
mps-uncap,0.5,116.37401580810547,70.51753997802734,91.69411659240723
mps-uncap,0.6,153.46384048461914,106.17589950561523,127.87842750549316
mps-uncap,0.7,689.0075206756592,147.69935607910156,182.36064910888672
mps-uncap,0.1,0.055789947509765625,15.768289566040039,26.811838150024414
mps-uncap,0.2,44.69895362854004,17.735719680786133,39.92056846618652
mps-uncap,0.3,62.94417381286621,29.895544052124023,46.09370231628418
mps-uncap,0.4,80.06167411804199,44.745683670043945,83.67443084716797
