mode,load,0_densenet169-32,1_resnet101-4,2_vgg13-32
mps-uncap,0.8,468.2275056838987,222.5743961334228,237.9455280303956
mps-uncap,0.9,1059.2104530334477,298.2479643821717,554.4192409515381
mps-uncap,1.0,3849.4701385498047,448.50473403930675,6402.690854072571
mps-uncap,0.5,152.59529829025254,68.68188381195068,77.71242141723631
mps-uncap,0.6,199.12800788879397,103.30354213714645,92.79736757278441
mps-uncap,0.7,566.9125342369085,120.29590606689452,151.03063583374023
mps-uncap,0.1,60.24732589721679,40.04819393157958,42.43520975112912
mps-uncap,0.2,71.66864871978756,36.578142642974825,39.5556378364563
mps-uncap,0.3,106.7313408851624,43.685436248779354,49.725189208984375
mps-uncap,0.4,122.78683662414551,50.663862228393555,77.49900817871075
