mode,load,0_resnet50-16,1_resnet50-16
mig,0.1,14.428973197937012,17.1356201171875
mig,0.2,13.070940971374512,15.121221542358398
mig,0.3,13.092041015625,15.233278274536133
mig,0.4,13.299703598022461,16.277551651000977
mig,0.5,15.116214752197266,20.88451385498047
mig,0.6,17.68016815185547,27.195215225219727
mig,0.7,24.40667152404785,52.634239196777344
mig,0.8,39.97039794921875,1481.7383289337158
mig,0.9,111.2220287322998,4049.7565269470215
mig,1.0,2035.4244709014893,5618.216991424561
