mode,load,0_resnet50-16,1_resnet50-16
mig,0.1,0.039696693420410156,0.04100799560546875
mig,0.2,0.0286102294921875,0.0286102294921875
mig,0.3,0.025033950805664062,0.027179718017578125
mig,0.4,0.026464462280273438,0.031828880310058594
mig,0.5,2.454042434692383,6.323575973510742
mig,0.6,5.356550216674805,12.682199478149414
mig,0.7,12.027978897094727,38.14578056335449
mig,0.8,27.442455291748047,1466.8991565704346
mig,0.9,98.82235527038574,4034.2752933502197
mig,1.0,2021.9297409057617,5603.108286857605
