mode,load,0_densenet161-2,1_densenet201-4,2_efficientnet_b7-2
mps-uncap,0.8,14.033317565917969,16.51763916015625,21.360397338867188
mps-uncap,0.9,13.907432556152344,15.611886978149414,17.775774002075195
mps-uncap,1.0,12.98832893371582,14.634132385253906,17.935752868652344
mps-uncap,0.5,17.99321174621582,22.35555648803711,26.566267013549805
mps-uncap,0.6,17.19212532043457,18.947362899780273,23.403406143188477
mps-uncap,0.7,13.880252838134766,19.207477569580078,18.530607223510742
mps-uncap,0.1,27.283430099487305,35.05730628967285,32.26876258850098
mps-uncap,0.2,26.541709899902344,27.140378952026367,28.456926345825195
mps-uncap,0.3,25.816679000854492,23.047447204589844,29.84023094177246
mps-uncap,0.4,17.692089080810547,22.361278533935547,22.214412689208984
