mode,load,0_densenet161-2,1_densenet201-4,2_efficientnet_b7-2
mps-uncap,0.8,19.893169403076172,29.567956924438477,31.35395050048828
mps-uncap,0.9,34.92081165313721,43.42007637023926,43.94519329071045
mps-uncap,1.0,177.91128158569336,1321.3776350021362,65.30570983886719
mps-uncap,0.5,12.17949390411377,14.982461929321289,16.009807586669922
mps-uncap,0.6,13.280749320983887,17.35854148864746,16.785383224487305
mps-uncap,0.7,16.109466552734375,22.84693717956543,20.69377899169922
mps-uncap,0.1,20.119190216064453,21.697521209716797,21.51167392730713
mps-uncap,0.2,17.147302627563477,19.805431365966797,20.528554916381836
mps-uncap,0.3,15.75779914855957,15.263557434082031,16.37434959411621
mps-uncap,0.4,12.30931282043457,15.082001686096191,15.747308731079102
