mode,load,0_densenet161-2,1_densenet201-4,2_efficientnet_b7-2
mps-uncap,0.8,113.49153518676758,238.7228012084961,207.31234550476074
mps-uncap,0.9,214.94603157043457,220.72505950927734,278.6576747894287
mps-uncap,1.0,956.5746784210205,2545.412302017212,242.77305603027344
mps-uncap,0.5,42.00625419616699,67.92140007019043,68.60136985778809
mps-uncap,0.6,58.18605422973633,91.43590927124023,59.174537658691406
mps-uncap,0.7,86.16495132446289,108.7338924407959,89.58053588867188
mps-uncap,0.1,42.51217842102051,38.175106048583984,45.80378532409668
mps-uncap,0.2,39.13593292236328,35.04061698913574,41.77093505859375
mps-uncap,0.3,40.22789001464844,47.297000885009766,52.416086196899414
mps-uncap,0.4,40.80343246459961,50.78530311584473,59.89718437194824
