mode,load,0_densenet161-2,1_densenet201-4,2_efficientnet_b7-2
mps-uncap,0.8,10.831356048583984,12.956476211547852,14.986276626586914
mps-uncap,0.9,10.8414888381958,12.696027755737305,14.868760108947754
mps-uncap,1.0,10.873794555664062,13.545751571655273,14.319372177124023
mps-uncap,0.5,12.00401782989502,14.420890808105469,15.94986915588379
mps-uncap,0.6,11.420822143554688,13.908910751342775,15.149354934692383
mps-uncap,0.7,10.826349258422852,13.593435287475586,15.159177780151369
mps-uncap,0.1,24.783706665039066,28.57191562652588,28.40101718902588
mps-uncap,0.2,17.86820888519287,21.45528793334961,21.34261131286621
mps-uncap,0.3,17.081642150878903,20.589828491210938,20.943164825439453
mps-uncap,0.4,15.491247177124023,15.260839462280275,16.129446029663086
