mode,load,0_densenet161-2,1_densenet201-4,2_efficientnet_b7-2
mps-uncap,0.8,10.286569595336914,12.508153915405273,14.067411422729492
mps-uncap,0.9,10.460853576660156,12.296676635742188,14.273405075073242
mps-uncap,1.0,10.580301284790039,13.250231742858887,13.823270797729492
mps-uncap,0.5,10.194540023803711,12.197732925415039,13.660669326782227
mps-uncap,0.6,10.00964641571045,12.315988540649414,13.542652130126953
mps-uncap,0.7,9.94718074798584,12.56871223449707,13.864755630493164
mps-uncap,0.1,18.09835433959961,21.303892135620117,21.042704582214355
mps-uncap,0.2,15.92874526977539,15.13218879699707,19.31166648864746
mps-uncap,0.3,11.778593063354492,13.537168502807617,14.641046524047852
mps-uncap,0.4,10.258197784423828,12.520551681518555,13.702154159545898
