mode,load,0_densenet161-2,1_densenet201-4,2_efficientnet_b7-2
mps-uncap,0.8,37.979555130004876,73.17266464233398,67.08836555480957
mps-uncap,0.9,92.3008918762207,106.22429847717287,119.0032958984375
mps-uncap,1.0,574.4187831878662,2170.2853441238403,137.33410835266113
mps-uncap,0.5,14.949131011962889,19.125080108642578,19.48671340942383
mps-uncap,0.6,19.08347606658936,25.805425643920906,23.64788055419922
mps-uncap,0.7,25.081253051757812,38.220882415771484,31.488990783691413
mps-uncap,0.1,10.829830169677738,10.005521774291998,10.194468498229982
mps-uncap,0.2,12.086892127990723,12.591838836669922,10.675239562988287
mps-uncap,0.3,12.801313400268555,12.38937377929688,12.511730194091797
mps-uncap,0.4,11.78865432739258,16.033339500427253,16.000843048095703
