mode,load,0_densenet161-2,1_densenet201-4,2_efficientnet_b7-2
mps-uncap,0.8,9.644746780395508,16.9980525970459,17.36140251159668
mps-uncap,0.9,24.573445320129395,31.152725219726562,29.731154441833496
mps-uncap,1.0,167.23108291625977,1308.2979917526245,51.429033279418945
mps-uncap,0.5,0.052094459533691406,0.26869773864746094,0.053882598876953125
mps-uncap,0.6,3.1294822692871094,5.14674186706543,2.8972625732421875
mps-uncap,0.7,6.219744682312012,10.34235954284668,7.317304611206055
mps-uncap,0.1,0.06222724914550781,0.05841255187988281,0.06031990051269531
mps-uncap,0.2,0.053763389587402344,0.05614757537841797,0.057697296142578125
mps-uncap,0.3,0.048160552978515625,0.044345855712890625,0.049114227294921875
mps-uncap,0.4,0.04291534423828125,0.051975250244140625,0.04792213439941406
