mode,load,0_densenet161-2,1_densenet201-4,2_efficientnet_b7-2
mps-uncap,0.8,0.011920928955078125,0.010967254638671875,0.011920928955078125
mps-uncap,0.9,0.011444091796875,0.011682510375976562,0.011920928955078125
mps-uncap,1.0,0.011920928955078125,0.012874603271484375,0.011682510375976562
mps-uncap,0.5,0.01049041748046875,0.01049041748046875,0.010013580322265625
mps-uncap,0.6,0.011205673217773438,0.010251998901367188,0.011682510375976562
mps-uncap,0.7,0.010967254638671875,0.011444091796875,0.011205673217773438
mps-uncap,0.1,0.0133514404296875,0.013113021850585938,0.014781951904296875
mps-uncap,0.2,0.010728836059570312,0.013589859008789062,0.012636184692382812
mps-uncap,0.3,0.011920928955078125,0.011682510375976562,0.012636184692382812
mps-uncap,0.4,0.011444091796875,0.011920928955078125,0.011682510375976562
