mode,load,0_densenet161-2,1_densenet201-4,2_efficientnet_b7-2
mps-uncap,0.8,12.33023643493652,14.855384826660156,17.154312133789073
mps-uncap,0.9,11.584937572479255,13.932108879089357,16.083133220672607
mps-uncap,1.0,11.112546920776367,13.778162002563473,15.387020111083986
mps-uncap,0.5,16.47531032562256,20.169644355773958,20.85711479187012
mps-uncap,0.6,13.25136184692383,15.734329223632812,16.90420150756836
mps-uncap,0.7,12.47280836105346,15.336012840270998,16.955604553222656
mps-uncap,0.1,27.00066566467285,32.60624647140503,32.20988988876343
mps-uncap,0.2,23.482735157012943,22.46068716049194,26.866331100463867
mps-uncap,0.3,17.99530982971191,22.03720092773437,21.951007843017578
mps-uncap,0.4,17.19834327697754,21.50097846984863,21.52822494506836
