mode,load,0_efficientnet_b7-2,1_efficientnet_b7-2
mig,0.1,0.011920928955078125,0.013113021850585938
mig,0.2,0.01239776611328125,0.01049041748046875
mig,0.3,0.012636184692382812,0.012636184692382812
mig,0.4,0.011920928955078125,0.009775161743164062
mig,0.5,0.01239776611328125,0.012636184692382812
mig,0.6,0.013113021850585938,0.01239776611328125
mig,0.7,0.015974044799804688,0.013113021850585938
mig,0.8,0.013113021850585938,0.024557113647460938
mig,0.9,0.015974044799804688,0.0133514404296875
mig,1.0,0.0171661376953125,0.016450881958007812
