mode,load,0_efficientnet_b7-2,1_efficientnet_b7-2
mig,0.1,0.0324249267578125,0.03266334533691406
mig,0.2,0.030755996704101562,0.030755996704101562
mig,0.3,0.033855438232421875,0.0324249267578125
mig,0.4,13.958930969238281,12.328147888183594
mig,0.5,26.64780616760254,38.25998306274414
mig,0.6,692.0647621154785,149.1084098815918
mig,0.7,3621.878147125244,4488.564252853394
mig,0.8,7568.526268005371,8230.880737304688
mig,0.9,10185.003519058228,9942.309141159058
mig,1.0,12418.38264465332,11729.739546775818
