mode,load,0_efficientnet_b7-2,1_efficientnet_b7-2
mig,0.1,36.741013526916504,37.190678119659424
mig,0.2,24.359617233276367,23.94282341003418
mig,0.3,24.582393169403076,24.04876708984375
mig,0.4,23.262195587158203,23.883376121520996
mig,0.5,22.786188125610348,22.825527191162106
mig,0.6,22.22662925720215,22.10319519042967
mig,0.7,21.753568649291996,22.031462192535404
mig,0.8,21.90946578979492,22.28358268737793
mig,0.9,22.2846508026123,21.972036361694336
mig,1.0,22.004590034484863,22.196018695831295
